usage_date,platform_key,identity_key,model_key,cost_center_key,unit_type,quantity,input_tokens,output_tokens,cached_tokens,requests,cost_usd,cost_is_estimated,is_error,latency_ms,application_key,environment_key,business_unit_key
2026-08-19,M365Copilot,dev.patel,,CC-3000,prompt,35,0,0,0,35,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-19,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-19,M365Copilot,sam.chen,,CC-2000,prompt,29,0,0,0,29,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-19,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-19,M365Copilot,robin.hale,,CC-1000,prompt,41,0,0,0,41,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-19,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-19,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-20,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-20,M365Copilot,aisha.rahman,,CC-1000,prompt,5,0,0,0,5,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-20,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-20,M365Copilot,marco.silva,,CC-1000,prompt,8,0,0,0,8,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-20,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-20,M365Copilot,jenny.oyelaran,,CC-3000,prompt,26,0,0,0,26,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-20,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-20,M365Copilot,dev.patel,,CC-3000,prompt,10,0,0,0,10,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-20,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-20,M365Copilot,sam.chen,,CC-2000,prompt,31,0,0,0,31,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-20,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-20,M365Copilot,robin.hale,,CC-1000,prompt,14,0,0,0,14,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-20,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-20,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-21,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-21,M365Copilot,aisha.rahman,,CC-1000,prompt,3,0,0,0,3,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-21,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-21,M365Copilot,marco.silva,,CC-1000,prompt,7,0,0,0,7,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-21,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-21,M365Copilot,jenny.oyelaran,,CC-3000,prompt,20,0,0,0,20,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-21,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-21,M365Copilot,dev.patel,,CC-3000,prompt,35,0,0,0,35,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-21,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-21,M365Copilot,sam.chen,,CC-2000,prompt,38,0,0,0,38,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-21,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-21,M365Copilot,robin.hale,,CC-1000,prompt,6,0,0,0,6,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-21,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-21,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-22,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-22,M365Copilot,aisha.rahman,,CC-1000,prompt,12,0,0,0,12,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-22,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-22,M365Copilot,marco.silva,,CC-1000,prompt,41,0,0,0,41,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-22,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-22,M365Copilot,jenny.oyelaran,,CC-3000,prompt,13,0,0,0,13,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-22,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-22,M365Copilot,dev.patel,,CC-3000,prompt,28,0,0,0,28,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-22,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-22,M365Copilot,sam.chen,,CC-2000,prompt,39,0,0,0,39,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-22,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-22,M365Copilot,robin.hale,,CC-1000,prompt,37,0,0,0,37,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-22,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-22,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-23,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-23,M365Copilot,aisha.rahman,,CC-1000,prompt,39,0,0,0,39,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-23,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-23,M365Copilot,marco.silva,,CC-1000,prompt,39,0,0,0,39,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-23,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-23,M365Copilot,jenny.oyelaran,,CC-3000,prompt,27,0,0,0,27,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-23,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-23,M365Copilot,dev.patel,,CC-3000,prompt,33,0,0,0,33,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-23,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-23,M365Copilot,sam.chen,,CC-2000,prompt,20,0,0,0,20,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-23,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-23,M365Copilot,robin.hale,,CC-1000,prompt,31,0,0,0,31,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-23,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-23,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-24,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-24,M365Copilot,aisha.rahman,,CC-1000,prompt,45,0,0,0,45,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-24,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-24,M365Copilot,marco.silva,,CC-1000,prompt,17,0,0,0,17,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-24,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-24,M365Copilot,jenny.oyelaran,,CC-3000,prompt,29,0,0,0,29,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-24,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-24,M365Copilot,dev.patel,,CC-3000,prompt,5,0,0,0,5,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-24,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-24,M365Copilot,sam.chen,,CC-2000,prompt,12,0,0,0,12,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-24,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-24,M365Copilot,robin.hale,,CC-1000,prompt,13,0,0,0,13,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-24,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-24,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-25,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-25,M365Copilot,aisha.rahman,,CC-1000,prompt,45,0,0,0,45,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-25,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-25,M365Copilot,marco.silva,,CC-1000,prompt,3,0,0,0,3,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-25,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-25,M365Copilot,jenny.oyelaran,,CC-3000,prompt,43,0,0,0,43,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-25,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-25,M365Copilot,dev.patel,,CC-3000,prompt,41,0,0,0,41,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-25,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-25,M365Copilot,sam.chen,,CC-2000,prompt,38,0,0,0,38,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-25,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-25,M365Copilot,robin.hale,,CC-1000,prompt,15,0,0,0,15,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-25,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-25,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-26,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-26,M365Copilot,aisha.rahman,,CC-1000,prompt,32,0,0,0,32,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-26,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-26,M365Copilot,marco.silva,,CC-1000,prompt,45,0,0,0,45,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-26,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-26,M365Copilot,jenny.oyelaran,,CC-3000,prompt,42,0,0,0,42,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-26,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-26,M365Copilot,dev.patel,,CC-3000,prompt,8,0,0,0,8,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-26,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-26,M365Copilot,sam.chen,,CC-2000,prompt,40,0,0,0,40,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-26,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-26,M365Copilot,robin.hale,,CC-1000,prompt,11,0,0,0,11,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-26,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-26,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-27,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-27,M365Copilot,aisha.rahman,,CC-1000,prompt,8,0,0,0,8,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-27,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-27,M365Copilot,marco.silva,,CC-1000,prompt,38,0,0,0,38,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-27,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-27,M365Copilot,jenny.oyelaran,,CC-3000,prompt,13,0,0,0,13,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-27,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-27,M365Copilot,dev.patel,,CC-3000,prompt,14,0,0,0,14,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-27,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-27,M365Copilot,sam.chen,,CC-2000,prompt,23,0,0,0,23,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-27,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-27,M365Copilot,robin.hale,,CC-1000,prompt,32,0,0,0,32,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-27,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-27,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-28,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-28,M365Copilot,aisha.rahman,,CC-1000,prompt,31,0,0,0,31,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-28,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-28,M365Copilot,marco.silva,,CC-1000,prompt,14,0,0,0,14,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-08-28,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-28,M365Copilot,jenny.oyelaran,,CC-3000,prompt,39,0,0,0,39,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-28,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-28,M365Copilot,dev.patel,,CC-3000,prompt,3,0,0,0,3,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-28,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-28,M365Copilot,sam.chen,,CC-2000,prompt,18,0,0,0,18,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-08-28,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-28,M365Copilot,robin.hale,,CC-1000,prompt,43,0,0,0,43,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-08-28,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-08-28,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-06-30,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1051,0,0,0,0,8.408,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-06-30,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1748,0,0,0,0,13.984,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-06-30,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1623,0,0,0,0,12.984,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-06-30,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1871,0,0,0,0,14.968,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-06-30,CopilotStudio,sam.chen,,CC-2000,copilot_credit,705,0,0,0,0,5.64,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-01,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,536,0,0,0,0,4.288,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-01,CopilotStudio,marco.silva,,CC-1000,copilot_credit,1993,0,0,0,0,15.944,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-01,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,488,0,0,0,0,3.904,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-01,CopilotStudio,dev.patel,,CC-3000,copilot_credit,2076,0,0,0,0,16.608,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-01,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1249,0,0,0,0,9.992,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-02,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,2339,0,0,0,0,18.712,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-02,CopilotStudio,marco.silva,,CC-1000,copilot_credit,639,0,0,0,0,5.112,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-02,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,629,0,0,0,0,5.032,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-02,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1062,0,0,0,0,8.496,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-02,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1270,0,0,0,0,10.16,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-03,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1052,0,0,0,0,8.416,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-03,CopilotStudio,marco.silva,,CC-1000,copilot_credit,2010,0,0,0,0,16.08,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-03,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,1085,0,0,0,0,8.68,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-03,CopilotStudio,dev.patel,,CC-3000,copilot_credit,2341,0,0,0,0,18.728,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-03,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1133,0,0,0,0,9.064,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-04,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,47,0,0,0,0,0.376,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-04,CopilotStudio,marco.silva,,CC-1000,copilot_credit,136,0,0,0,0,1.088,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-04,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,111,0,0,0,0,0.888,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-04,CopilotStudio,dev.patel,,CC-3000,copilot_credit,32,0,0,0,0,0.256,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-04,CopilotStudio,sam.chen,,CC-2000,copilot_credit,32,0,0,0,0,0.256,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-05,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,82,0,0,0,0,0.656,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-05,CopilotStudio,marco.silva,,CC-1000,copilot_credit,111,0,0,0,0,0.888,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-05,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,147,0,0,0,0,1.176,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-05,CopilotStudio,dev.patel,,CC-3000,copilot_credit,166,0,0,0,0,1.328,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-05,CopilotStudio,sam.chen,,CC-2000,copilot_credit,32,0,0,0,0,0.256,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-06,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1234,0,0,0,0,9.872,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-06,CopilotStudio,marco.silva,,CC-1000,copilot_credit,456,0,0,0,0,3.648,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-06,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,478,0,0,0,0,3.824,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-06,CopilotStudio,dev.patel,,CC-3000,copilot_credit,1569,0,0,0,0,12.552,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-06,CopilotStudio,sam.chen,,CC-2000,copilot_credit,924,0,0,0,0,7.392,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
2026-07-07,CopilotStudio,aisha.rahman,,CC-1000,copilot_credit,1512,0,0,0,0,12.096,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-07,CopilotStudio,marco.silva,,CC-1000,copilot_credit,2395,0,0,0,0,19.16,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-INSURANCE
2026-07-07,CopilotStudio,jenny.oyelaran,,CC-3000,copilot_credit,497,0,0,0,0,3.976,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-07,CopilotStudio,dev.patel,,CC-3000,copilot_credit,511,0,0,0,0,4.088,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-TECH
2026-07-07,CopilotStudio,sam.chen,,CC-2000,copilot_credit,1731,0,0,0,0,13.848,TRUE,False,0,APP-STUDIO,ENV-PROD,BU-DISCOVERY
