snapshot_date,assignee_login,assignee_id,created_at,last_activity_at,last_activity_editor,plan_type,pending_cancellation_date,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-07-31,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-31T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-31,batch-2026-09-04,MOCK
2026-07-30,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-30T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-30T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-30T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-30T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-30T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-30T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-30T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-30,kim-arroyo,30027017,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-30,batch-2026-09-04,MOCK
2026-07-29,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-29T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-29T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-29T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-29T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-29T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-29,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-29T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-29,batch-2026-09-04,MOCK
2026-07-28,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-28T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-28T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-28T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,sam-chen,86211158,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-28T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-28T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-28,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-28T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-28,batch-2026-09-04,MOCK
2026-07-27,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-27T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-27T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-27T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-27T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-27T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-27T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,kim-arroyo,30027017,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-27,batch-2026-09-04,MOCK
2026-07-26,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-26T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-26T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,sam-chen,86211158,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,robin-hale,61547237,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,lee-novak,59626499,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,kim-arroyo,30027017,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-26,batch-2026-09-04,MOCK
2026-07-25,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-25T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-25T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-25T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-25T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-25T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,kim-arroyo,30027017,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-25,batch-2026-09-04,MOCK
2026-07-24,aisha-rahman,39005316,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-24T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,sam-chen,86211158,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-24T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-24T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-24T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-24,batch-2026-09-04,MOCK
2026-07-23,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-23T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-23T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-23T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-23T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-23T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,kim-arroyo,30027017,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-23,batch-2026-09-04,MOCK
2026-07-22,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-22T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-22T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-22T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-22T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-22T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-22T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-22,batch-2026-09-04,MOCK
2026-07-21,aisha-rahman,39005316,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-21T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-21T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-21T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-21T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,lee-novak,59626499,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-21T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-21,batch-2026-09-04,MOCK
2026-07-20,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-20T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-20T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-20T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-20T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-20T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-20T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-20T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-20,batch-2026-09-04,MOCK
2026-07-19,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-19T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-19T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-19T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,sam-chen,86211158,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-19T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-19T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-19T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-19,batch-2026-09-04,MOCK
2026-07-18,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-18T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-18T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-18T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-18T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-18T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,lee-novak,59626499,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-18T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-18,batch-2026-09-04,MOCK
2026-07-17,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-17T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-17T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-17T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-17T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-17T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-17T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,kim-arroyo,30027017,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-17,batch-2026-09-04,MOCK
2026-07-16,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-16T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-16T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
